City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
San Francisco,uberX,COMPLETED,2016-07-29 01:07:17 +0000 UTC,2016-07-29 01:11:55 +0000 UTC,37.3325855099,-121.912442409,"1300 The Alameda, San Jose, CA 95126, USA",2016-07-29 01:30:13 +0000 UTC,37.2512906777,-121.844323691,"5573 Shadowcrest Way, San Jose, CA 95123, USA",8.44,12.96,USD
San Francisco,uberX,COMPLETED,2016-07-26 18:30:12 +0000 UTC,2016-07-26 18:37:47 +0000 UTC,37.3322866,-121.9124896,"1300 The Alameda, San Jose, CA 95126, USA",2016-07-26 18:42:37 +0000 UTC,37.3392151,-121.9050745,"533 Coleman Ave, San Jose, CA 95110, USA",1.48,6.55,USD
San Francisco,uberX,COMPLETED,2016-07-18 02:27:14 +0000 UTC,2016-07-18 02:33:19 +0000 UTC,37.8021044,-122.4197029,"2292 Hyde St, San Francisco, CA 94109, USA",2016-07-18 02:43:28 +0000 UTC,37.8029375,-122.4495997,"3301 Lyon St, San Francisco, CA 94123, USA",1.81,7.86,USD
San Francisco,uberX,COMPLETED,2016-07-14 15:13:35 +0000 UTC,2016-07-14 15:20:21 +0000 UTC,37.3326227,-121.9126563,"1300 The Alameda, San Jose, CA 95126, USA",2016-07-14 15:53:45 +0000 UTC,37.4085963,-122.029257,"1133 Innovation Way, Sunnyvale, CA 94089, USA",11.45,17.79,USD
San Francisco,uberX ESB,COMPLETED,2016-07-04 13:29:31 +0000 UTC,2016-07-04 13:35:56 +0000 UTC,37.3329030164,-121.912930235,"1300 The Alameda, San Jose, CA 95126, USA",2016-07-04 13:49:09 +0000 UTC,37.4050121103,-121.975642545,"5001 Great America Pkwy, Santa Clara, CA 95054, USA",9.06,12.73,USD
San Francisco,uberX ESB,COMPLETED,2016-07-02 13:21:25 +0000 UTC,2016-07-02 13:26:39 +0000 UTC,37.3323477,-121.9123557,"1300 The Alameda, San Jose, CA 95126, USA",2016-07-02 13:38:59 +0000 UTC,37.4054748,-121.9759647,"5001 Great America Pkwy, Santa Clara, CA 95054, USA",9.07,12.61,USD
San Francisco,uberX ESB,COMPLETED,2016-07-01 15:28:22 +0000 UTC,2016-07-01 15:35:37 +0000 UTC,37.3325828,-121.9125919,"1300 The Alameda, San Jose, CA 95126, USA",2016-07-01 16:03:42 +0000 UTC,37.4087085,-122.0292476,"1133 Innovation Way, Sunnyvale, CA 94089, USA",13.52,18.77,USD
San Francisco,uberX ESB,COMPLETED,2016-06-27 00:46:27 +0000 UTC,2016-06-27 00:54:07 +0000 UTC,37.3326145,-121.9125874,"1300 The Alameda, San Jose, CA 95126, USA",2016-06-27 01:00:05 +0000 UTC,37.3414535,-121.8989665,"190 Ryland Park Dr, San Jose, CA 95110, USA",1.81,6.55,USD
San Francisco,uberX ESB,COMPLETED,2016-06-09 19:39:44 +0000 UTC,2016-06-09 19:44:43 +0000 UTC,37.332769,-121.9127862,"1300 The Alameda, San Jose, CA 95126, USA",2016-06-09 19:55:15 +0000 UTC,37.3333819,-121.8576231,"989 Story Rd Unit 8030, San Jose, CA 95122, United States",4.76,8.67,USD
San Francisco,uberX ESB,COMPLETED,2016-06-07 03:30:32 +0000 UTC,2016-06-07 03:33:10 +0000 UTC,37.3528227,-121.960387,"2039 El Camino Real, Santa Clara, CA 95050, USA",2016-06-07 03:46:27 +0000 UTC,37.3348563,-121.9072588,"383 Stockton Ave, San Jose, CA 95126, USA",4.23,8.64,USD
San Francisco,uberX ESB,COMPLETED,2016-06-07 02:33:18 +0000 UTC,2016-06-07 02:41:40 +0000 UTC,37.334928714,-121.907178271,"383 Stockton Ave, San Jose, CA 95126, USA",2016-06-07 02:56:48 +0000 UTC,37.3526971741,-121.980440011,"2961 El Camino Real, Santa Clara, CA 95051, USA",5.13,9.68,USD
San Francisco,uberX ESB,COMPLETED,2016-06-06 18:55:11 +0000 UTC,2016-06-06 18:57:04 +0000 UTC,37.3346232563,-121.893986101,"10 Almaden Blvd Ste 100, San Jose, CA 95113, United States",2016-06-06 19:03:41 +0000 UTC,37.3406960136,-121.909109053,"635 Coleman Ave, San Jose, CA 95110, United States",1.35,6.55,USD
San Francisco,uberX ESB,COMPLETED,2016-06-06 18:37:22 +0000 UTC,2016-06-06 18:43:33 +0000 UTC,37.33488594,-121.907132718,,2016-06-06 18:48:42 +0000 UTC,37.3345924475,-121.894101624,"225 W Santa Clara St, San Jose, CA 95113, United States",0.87,6.55,USD
San Francisco,uberX ESB,COMPLETED,2016-06-05 01:03:45 +0000 UTC,2016-06-05 01:09:06 +0000 UTC,37.3353714449,-121.885662375,"150 E San Fernando St, San Jose, CA 95112, USA",2016-06-05 01:22:19 +0000 UTC,37.3225966175,-121.948520371,,5.41,9.63,USD
San Francisco,uberX ESB,CANCELED,2016-06-05 01:01:28 +0000 UTC,2016-06-05 01:01:41 +0000 UTC,37.3364152,-121.8864125,"150 E San Fernando St, San Jose, CA 95112, USA",1970-01-01 00:00:00 +0000 UTC,37.3360227,-121.8861596,,0.00,0,USD
San Francisco,uberX ESB,COMPLETED,2016-06-03 05:00:23 +0000 UTC,2016-06-03 05:03:17 +0000 UTC,37.3346391375,-121.893779458,"225 W Santa Clara St, San Jose, CA 95113, United States",2016-06-03 05:08:31 +0000 UTC,37.3345911317,-121.907487614,"383 Stockton Ave, San Jose, CA 95126, USA",1.20,6.55,USD
San Francisco,uberX ESB,COMPLETED,2016-05-30 15:27:20 +0000 UTC,2016-05-30 15:35:12 +0000 UTC,37.3349216757,-121.907170775,"383 Stockton Ave, San Jose, CA 95126, USA",2016-05-30 15:46:57 +0000 UTC,37.3871146515,-121.887383871,"1701 Lundy Ave #100, San Jose, CA 95131, United States",5.00,9.07,USD
San Francisco,uberX ESB,COMPLETED,2016-05-30 06:11:25 +0000 UTC,2016-05-30 06:20:34 +0000 UTC,37.3644611,-121.9227787,"Terminal B - Stop 5, San Jose International Airport",2016-05-30 06:28:39 +0000 UTC,37.3331222,-121.9132659,"383 Stockton Ave, San Jose, CA 95126, USA",4.14,10.58,USD
San Francisco,uberX ESB,COMPLETED,2016-05-28 04:37:08 +0000 UTC,2016-05-28 04:42:17 +0000 UTC,37.332462,-121.9124742,"1300 The Alameda, San Jose, CA 95126, USA",2016-05-28 04:46:34 +0000 UTC,37.3359302,-121.8943333,"51 N San Pedro St, San Jose, CA 95110, USA",1.16,6.55,USD
San Francisco,uberX ESB,COMPLETED,2016-05-28 03:47:18 +0000 UTC,2016-05-28 03:56:13 +0000 UTC,37.3360177,-121.8859245,"150 E San Fernando St, San Jose, CA 95112, USA",2016-05-28 04:03:57 +0000 UTC,37.3329945,-121.9127701,"1300 The Alameda, San Jose, CA 95126, USA",1.75,8.55,USD
San Francisco,uberX ESB,COMPLETED,2016-05-26 15:57:37 +0000 UTC,2016-05-26 16:09:38 +0000 UTC,37.3110715533,-121.850220859,"2222 Senter Rd, San Jose, CA 95112, USA",2016-05-26 16:23:10 +0000 UTC,37.3323832683,-121.912301327,"1300 The Alameda, San Jose, CA 95126, USA",4.58,8.98,USD
San Francisco,uberX ESB,COMPLETED,2016-05-26 14:30:28 +0000 UTC,2016-05-26 14:38:26 +0000 UTC,37.3329043575,-121.912854714,"1300 The Alameda, San Jose, CA 95126, USA",2016-05-26 14:51:53 +0000 UTC,37.3112503393,-121.850430323,"2222 Senter Rd, San Jose, CA 95112, United States",5.42,12.11,USD
San Francisco,uberX ESB,COMPLETED,2016-05-21 04:42:18 +0000 UTC,2016-05-21 04:47:57 +0000 UTC,37.332730433,-121.912534023,"1300 The Alameda, San Jose, CA 95126, USA",2016-05-21 04:58:17 +0000 UTC,37.3361529487,-121.877187684,"457 E San Carlos St, San Jose, CA 95112, United States",3.82,9.11,USD
San Francisco,uberX ESB,COMPLETED,2016-04-30 22:24:42 +0000 UTC,2016-04-30 22:31:53 +0000 UTC,37.3440513,-121.9409838,"975 Poplar St, Santa Clara, CA 95050, USA",2016-04-30 22:39:49 +0000 UTC,37.3248266,-121.9469307,"2855 Stevens Creek Blvd, Santa Clara, CA 95050, United States",2.31,6.55,USD
San Francisco,uberX ESB,COMPLETED,2016-04-24 03:23:46 +0000 UTC,2016-04-24 03:26:38 +0000 UTC,37.3207368935,-121.948053343,"334 Santana Row, San Jose, CA 95128, United States",2016-04-24 03:37:40 +0000 UTC,37.3524315142,-121.980604275,"2961 El Camino Real, Santa Clara, CA 95051, United States",3.86,7.98,USD
San Francisco,uberX ESB,COMPLETED,2016-04-13 04:36:06 +0000 UTC,2016-04-13 04:43:23 +0000 UTC,37.3654706497,-121.949056406,,2016-04-13 04:52:48 +0000 UTC,37.3327733484,-121.913068453,"1300 The Alameda, San Jose, CA 95126, USA",4.26,8.08,USD
San Francisco,uberX ESB,COMPLETED,2016-04-11 03:29:11 +0000 UTC,2016-04-11 03:33:19 +0000 UTC,37.3512804,-122.0326623,"1325 Sunnyvale Saratoga Rd, Sunnyvale, CA 94087, United States",2016-04-11 03:47:07 +0000 UTC,37.3329925,-121.9130189,"1300 The Alameda, San Jose, CA 95126, USA",9.69,13.35,USD
San Francisco,uberX ESB,COMPLETED,2016-04-11 02:14:46 +0000 UTC,2016-04-11 02:32:20 +0000 UTC,37.3325995496,-121.912545171,"1300 The Alameda, San Jose, CA 95126, USA",2016-04-11 02:46:21 +0000 UTC,37.3513642839,-122.032826487,"1325 Sunnyvale Saratoga Rd, Sunnyvale, CA 94087, United States",9.92,13.58,USD
San Francisco,uberX ESB,COMPLETED,2016-04-03 07:02:28 +0000 UTC,2016-04-03 07:09:37 +0000 UTC,37.332699881,-121.912607784,"1300 The Alameda, San Jose, CA 95126, USA",2016-04-03 07:20:57 +0000 UTC,37.3356190883,-121.886434898,"101 E San Fernando St, San Jose, CA 95112, USA",3.12,7.4,USD
San Francisco,uberX ESB,COMPLETED,2016-03-04 05:58:00 +0000 UTC,2016-03-04 06:06:23 +0000 UTC,37.3326473683,-121.912639383,"1300 The Alameda, San Jose, CA 95126, USA",2016-03-04 06:13:35 +0000 UTC,37.3480719561,-121.899139155,"644 N 1st St, San Jose, CA 95112, United States",1.95,5.78,USD
San Francisco,uberX ESB,COMPLETED,2016-02-28 04:19:54 +0000 UTC,2016-02-28 04:32:08 +0000 UTC,37.4134814,-121.896941,"604 Great Mall Dr, Milpitas, CA 95035, USA",2016-02-28 04:49:12 +0000 UTC,37.3769189,-122.030149,"141 S Murphy Ave, Sunnyvale, CA 94086, USA",10.44,14.48,USD
San Francisco,uberX,COMPLETED,2016-02-08 00:22:30 +0000 UTC,2016-02-08 00:32:10 +0000 UTC,37.4325658568,-121.899508378,"455 E Calaveras Blvd, Milpitas, CA 95035, United States",2016-02-08 00:36:49 +0000 UTC,37.4237078343,-121.905118558,"440 S Main St, Milpitas, CA 95035, United States",1.36,5.35,USD
San Francisco,uberX,CANCELED,2016-02-08 00:21:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,37.4594718498,-121.912327074,"455 E Calaveras Blvd, Milpitas, CA 95035, United States",1970-01-01 00:00:00 +0000 UTC,37.4594718498,-121.912327074,"440 S Main St, Milpitas, CA 95035, United States",0.00,0,USD
San Francisco,uberX ESB,COMPLETED,2016-02-04 20:37:38 +0000 UTC,2016-02-04 20:45:49 +0000 UTC,37.3324425647,-121.912979093,"1302 The Alameda, San Jose, CA 95126, USA",2016-02-04 20:51:38 +0000 UTC,37.3514520429,-121.934414333,"469 El Camino Real #100, Santa Clara, CA 95050, USA",2.00,5.42,USD
San Francisco,uberX ESB,COMPLETED,2015-12-15 20:42:58 +0000 UTC,2015-12-15 20:43:24 +0000 UTC,37.3344198,-121.8943319,,2015-12-15 20:51:29 +0000 UTC,37.3840875,-121.9313428,,4.33,9.68,USD
San Francisco,uberX ESB,COMPLETED,2015-12-15 20:29:16 +0000 UTC,2015-12-15 20:37:25 +0000 UTC,37.3349017,-121.8942251,,2015-12-15 20:40:13 +0000 UTC,37.3347555,-121.8940749,,0.01,5.35,USD
San Francisco,uberX ESB,COMPLETED,2015-12-03 23:40:13 +0000 UTC,2015-12-03 23:47:57 +0000 UTC,37.3994141305,-121.912899558,,2015-12-04 00:05:23 +0000 UTC,37.3414610234,-121.897597136,,5.07,12.36,USD
San Francisco,uberX ESB,COMPLETED,2015-12-01 20:03:45 +0000 UTC,2015-12-01 20:07:46 +0000 UTC,37.399353,-121.9131398,,2015-12-01 20:19:26 +0000 UTC,37.3416648,-121.8984735,,5.07,11.21,USD
San Francisco,uberX ESB,COMPLETED,2015-11-30 00:13:35 +0000 UTC,2015-11-30 00:17:12 +0000 UTC,37.3414749373,-121.89767316,,2015-11-30 00:33:40 +0000 UTC,37.4172923109,-121.899785819,,6.44,13.67,USD
San Francisco,uberX ESB,COMPLETED,2015-11-25 22:39:25 +0000 UTC,2015-11-25 22:48:07 +0000 UTC,37.3993516015,-121.913095191,,2015-11-25 23:06:49 +0000 UTC,37.3316022707,-121.90656527,,7.40,15.18,USD
San Francisco,uberX ESB,COMPLETED,2015-11-16 23:07:39 +0000 UTC,2015-11-16 23:12:03 +0000 UTC,37.3992598616,-121.913832966,,2015-11-16 23:29:28 +0000 UTC,37.3423490441,-121.89583635,,4.85,12.12,USD
San Francisco,uberX ESB,COMPLETED,2015-11-12 21:59:14 +0000 UTC,2015-11-12 22:04:22 +0000 UTC,37.3993158,-121.9131678,,2015-11-12 22:17:43 +0000 UTC,37.3416291,-121.8979856,,5.04,11.51,USD
San Francisco,uberX ESB,COMPLETED,2015-11-11 23:22:29 +0000 UTC,2015-11-11 23:33:41 +0000 UTC,37.399922954,-121.912007472,,2015-11-11 23:41:48 +0000 UTC,37.4170343159,-121.899903668,,2.21,7.36,USD
San Francisco,uberX ESB,COMPLETED,2015-11-10 22:31:20 +0000 UTC,2015-11-10 22:34:02 +0000 UTC,37.3993622,-121.9130913,,2015-11-10 22:38:56 +0000 UTC,37.4135463,-121.9176013,,1.65,6.1,USD
San Francisco,uberX ESB,COMPLETED,2015-11-06 01:00:01 +0000 UTC,2015-11-06 01:06:03 +0000 UTC,37.341422299,-121.89744886,,2015-11-06 01:34:15 +0000 UTC,37.3913415196,-122.033565519,,10.54,20.54,USD
San Francisco,uberX ESB,COMPLETED,2015-10-29 21:32:36 +0000 UTC,2015-10-29 21:38:49 +0000 UTC,37.3992043,-121.9135495,,2015-10-29 21:57:45 +0000 UTC,37.3357429,-121.8858936,,5.78,13.44,USD
San Francisco,uberX ESB,DRIVER_CANCELED,2015-10-29 21:29:53 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
San Francisco,uberX ESB,CANCELED,2015-10-29 21:29:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,USD
San Francisco,uberX ESB,COMPLETED,2015-10-26 21:54:12 +0000 UTC,2015-10-26 22:01:25 +0000 UTC,37.3993398,-121.913445,,2015-10-26 22:20:03 +0000 UTC,37.3356112,-121.8856964,,5.73,13.33,USD
San Francisco,uberX ESB,COMPLETED,2015-10-14 23:01:58 +0000 UTC,2015-10-14 23:12:19 +0000 UTC,37.399250893,-121.913554352,,2015-10-14 23:26:44 +0000 UTC,37.3411730212,-121.89972966,,5.80,12.56,USD
San Francisco,uberX ESB,COMPLETED,2015-10-06 15:41:54 +0000 UTC,2015-10-06 15:48:28 +0000 UTC,37.3414093908,-121.897599651,,2015-10-06 16:08:35 +0000 UTC,37.399359271,-121.913079685,,6.10,13.69,USD
San Francisco,uberX ESB,COMPLETED,2015-09-23 16:21:06 +0000 UTC,2015-09-23 16:40:56 +0000 UTC,37.3415795016,-121.89770828,,2015-09-23 16:55:21 +0000 UTC,37.3993450636,-121.912898468,,5.94,12.37,USD
San Francisco,uberX ESB,COMPLETED,2015-09-15 17:34:43 +0000 UTC,2015-09-15 17:39:31 +0000 UTC,37.3414730514,-121.897663856,,2015-09-15 17:50:38 +0000 UTC,37.3994578841,-121.912062876,,5.36,11.01,USD
San Francisco,uberXL,COMPLETED,2015-09-15 09:56:19 +0000 UTC,2015-09-15 10:15:28 +0000 UTC,37.3496922,-121.9335187,,2015-09-15 10:23:53 +0000 UTC,37.3407967,-121.8971592,,3.88,18.13,USD
San Francisco,uberXL,DRIVER_CANCELED,2015-09-15 09:52:43 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,37.3797541,-122.0721993,,1970-01-01 00:00:00 +0000 UTC,37.3797698,-122.07219,,0.00,0,USD
San Francisco,uberX ESB,COMPLETED,2015-09-07 02:41:26 +0000 UTC,2015-09-07 02:42:21 +0000 UTC,37.3215708929,-121.947898278,,2015-09-07 02:59:12 +0000 UTC,37.3358736467,-121.887491327,,5.64,12.53,USD
San Francisco,uberX ESB,COMPLETED,2015-08-31 22:58:05 +0000 UTC,2015-08-31 23:04:27 +0000 UTC,37.4034568062,-121.90302358,,2015-08-31 23:27:11 +0000 UTC,37.331683659,-121.882555476,,7.82,16.1,USD
San Francisco,uberXL,COMPLETED,2015-08-22 04:52:07 +0000 UTC,2015-08-22 05:09:54 +0000 UTC,37.3515305,-122.0057361,,2015-08-22 05:29:23 +0000 UTC,37.3414728,-121.8990412,,11.16,38.76,USD
San Francisco,uberXL,COMPLETED,2015-08-22 03:56:18 +0000 UTC,2015-08-22 04:06:22 +0000 UTC,37.3308904,-121.906595,,2015-08-22 04:21:44 +0000 UTC,37.3516125,-122.0052645,,9.78,33.94,USD
San Francisco,uberX ESB,COMPLETED,2015-08-21 16:22:37 +0000 UTC,2015-08-21 16:31:35 +0000 UTC,37.3414268252,-121.897428827,,2015-08-21 16:44:12 +0000 UTC,37.3993682815,-121.913040457,,6.10,12.18,USD
San Francisco,uberX ESB,COMPLETED,2015-08-20 16:23:38 +0000 UTC,2015-08-20 16:36:42 +0000 UTC,37.3414676,-121.8987694,,2015-08-20 16:49:56 +0000 UTC,37.3988857,-121.9126603,,5.34,11.47,USD
San Francisco,uberX ESB,COMPLETED,2015-08-17 17:13:56 +0000 UTC,2015-08-17 17:19:08 +0000 UTC,37.3414763622,-121.898887362,,2015-08-17 17:37:17 +0000 UTC,37.3820832465,-121.993159717,,6.97,14.25,USD
San Francisco,uberX ESB,COMPLETED,2015-08-08 16:26:44 +0000 UTC,2015-08-08 16:30:11 +0000 UTC,37.3413952254,-121.899119374,,2015-08-08 16:44:17 +0000 UTC,37.4053066504,-122.014223859,,8.80,15.45,USD
San Francisco,uberX ESB,COMPLETED,2015-08-03 17:54:08 +0000 UTC,2015-08-03 17:56:17 +0000 UTC,37.3414730095,-121.898965063,,2015-08-03 18:08:53 +0000 UTC,37.3732213537,-121.990040727,,7.28,13.48,USD
San Francisco,uberX,COMPLETED,2015-07-22 21:45:46 +0000 UTC,2015-07-22 21:56:33 +0000 UTC,37.3991775,-121.913501,,2015-07-22 22:11:08 +0000 UTC,37.3413925,-121.8973938,,4.93,13.4,USD
San Francisco,uberX,COMPLETED,2015-07-22 20:49:28 +0000 UTC,2015-07-22 20:56:41 +0000 UTC,37.3416983569,-121.898548482,,2015-07-22 21:10:45 +0000 UTC,37.3993604025,-121.913038949,,5.62,14.16,USD
